facility_id,facility_name,parent_area_id,lat,long,type,area_sort_order
ben_6_4044,Guévié,ben_4_435,,,health facility,
ben_6_4045,Guéné Kouzi,ben_4_241,,,health facility,
ben_6_4046,Guessou Bani,ben_4_57,,,health facility,
ben_6_4047,Guere,ben_4_251,,,health facility,
ben_6_4048,Guerankali,ben_4_498,,,health facility,
ben_6_4049,Guenoukon,ben_4_382,,,health facility,
ben_6_4050,Guenelaga,ben_4_389,,,health facility,
ben_6_4051,Guene II,ben_4_492,,,health facility,
ben_6_4052,Guene I,ben_4_492,,,health facility,
ben_6_4053,Gueme,ben_4_65,,,health facility,
ben_6_4054,Guema (Gnonkourakali),ben_4_103,,,health facility,
ben_6_4055,Guessou Nord,ben_4_32,,,health facility,
ben_6_4056,Guema (3Ème Arrondissement),ben_4_433,,,health facility,
ben_6_4057,Gueguire1 et 2 Yako-Kparou,ben_4_80,,,health facility,
ben_6_4058,Gueguezogon,ben_4_161,,,health facility,
ben_6_4059,Govie,ben_4_204,,,health facility,
ben_6_4060,Govi,ben_4_100,,,health facility,
ben_6_4061,Goveta,ben_4_216,,,health facility,
ben_6_4062,Goutin,ben_4_307,,,health facility,
ben_6_4063,GOUTERE,ben_4_510,,,health facility,
ben_6_4064,Goutchon,ben_4_509,,,health facility,
ben_6_4065,Goussounonkperou,ben_4_56,,,health facility,
ben_6_4066,Guekoumede,ben_4_377,,,health facility,
ben_6_4067,Hetin,ben_4_136,,,health facility,
ben_6_4068,Guessou Sud Peulh,ben_4_326,,,health facility,
ben_6_4069,Guevie Zinkomey,ben_4_434,,,health facility,
ben_6_4070,Guédévié-gbègbassa,ben_4_30,,,health facility,
ben_6_4071,Guédévie,ben_4_30,,,health facility,
ben_6_4072,Guènè,ben_4_258,,,health facility,
ben_6_4073,Guiri Peulh,ben_4_160,,,health facility,
ben_6_4074,Guiri Gando,ben_4_160,,,health facility,
ben_6_4075,Guinsi,ben_4_427,,,health facility,
ben_6_4076,Guinrou Peulh,ben_4_103,,,health facility,
ben_6_4077,Guinrou,ben_4_103,,,health facility,
ben_6_4078,Guinro,ben_4_441,,,health facility,
ben_6_4079,Guessou-Sud,ben_4_326,,,health facility,
ben_6_4080,Guinningou-Gah,ben_4_405,,,health facility,
ben_6_4081,Guinirou,ben_4_92,,,health facility,
ben_6_4082,Guincome,ben_4_414,,,health facility,
ben_6_4083,Guinagourou-Peulh,ben_4_506,,,health facility,
ben_6_4084,Guinagourou,ben_4_506,,,health facility,
ben_6_4085,Guimbererou,ben_4_195,,,health facility,
ben_6_4086,Guimaro-Sinakpagourou,ben_4_510,,,health facility,
ben_6_4087,Guilmaro-Bounkosso ,ben_4_510,,,health facility,
ben_6_4088,Guilmaro Garakousson,ben_4_510,,,health facility,
ben_6_4089,Guiguisso,ben_4_267,,,health facility,
ben_6_4090,Guinkou,ben_4_362,,,health facility,
ben_6_4091,Hetin-Glehoue,ben_4_467,,,health facility,
ben_6_4092,Hetin-Sota,ben_4_467,,,health facility,
ben_6_4093,Heve,ben_4_490,,,health facility,
ben_6_4094,Honvie,ben_4_296,,,health facility,
ben_6_4095,Honve Come,ben_4_310,,,health facility,
ben_6_4096,Hontoui,ben_4_97,,,health facility,
ben_6_4097,Hontonou,ben_4_129,,,health facility,
ben_6_4098,Hontome,ben_4_215,,,health facility,
ben_6_4099,Hontokpomè,ben_4_146,,,health facility,
ben_6_4100,Hontohou II,ben_4_99,,,health facility,
ben_6_4101,Hontohou,ben_4_99,,,health facility,
ben_6_4102,Honta Madjiya,ben_4_436,,,health facility,
ben_6_4103,Honvie,ben_4_296,,,health facility,
ben_6_4104,Honnoukon (Logozohè),ben_4_378,,,health facility,
ben_6_4105,Honnoukon,ben_4_179,,,health facility,
ben_6_4106,Honnougbo (Ouedeme-Pedah),ben_4_1,,,health facility,
ben_6_4107,Honmeho,ben_4_507,,,health facility,
ben_6_4108,Honly,ben_4_363,,,health facility,
ben_6_4109,Honhoun,ben_4_15,,,health facility,
ben_6_4110,Honhoui,ben_4_165,,,health facility,
ben_6_4111,Honhoue Aklo,ben_4_523,,,health facility,
ben_6_4112,Honhoue Agle,ben_4_523,,,health facility,
ben_6_4113,Hongon,ben_4_4,,,health facility,
ben_6_4114,Honnoukon (Doissa),ben_4_182,,,health facility,
ben_6_4115,Hongode,ben_4_310,,,health facility,
ben_6_4116,Honvie,ben_4_364,,,health facility,
ben_6_4117,Houaidja,ben_4_23,,,health facility,
ben_6_4118,Houedjro,ben_4_183,,,health facility,
ben_6_4119,Houedjedo,ben_4_17,,,health facility,
ben_6_4120,Houedjame,ben_4_275,,,health facility,
ben_6_4121,Houedja,ben_4_149,,,health facility,
ben_6_4122,Houedame,ben_4_328,,,health facility,
ben_6_4123,Houedakome,ben_4_75,,,health facility,
ben_6_4124,Houedaho,ben_4_388,,,health facility,
ben_6_4125,Houedaga,ben_4_289,,,health facility,
ben_6_4126,Houeda,ben_4_171,,,health facility,
ben_6_4127,Hossouhoue,ben_4_329,,,health facility,
ben_6_4128,Houao,ben_4_235,,,health facility,
ben_6_4129,Houankpato,ben_4_222,,,health facility,
ben_6_4130,Houankpa,ben_4_222,,,health facility,
ben_6_4131,Houanguia,ben_4_504,,,health facility,
ben_6_4132,Houangon,ben_4_332,,,health facility,
ben_6_4133,Houalacomey,ben_4_96,,,health facility,
ben_6_4134,Houala,ben_4_67,,,health facility,
ben_6_4135,Houala,ben_4_352,,,health facility,
ben_6_4136,Houakpe Kpevi,ben_4_112,,,health facility,
ben_6_4137,Houakpe Daho,ben_4_112,,,health facility,
ben_6_4138,Houanve,ben_4_297,,,health facility,
ben_6_4139,Igbo Egan,ben_4_76,,,health facility,
ben_6_4140,Hongloui,ben_4_275,,,health facility,
ben_6_4141,Hondjin Akpahoue,ben_4_524,,,health facility,
ben_6_4142,Hlagbazakpo,ben_4_535,,,health facility,
ben_6_4143,Hlagba-Ouassa,ben_4_535,,,health facility,
ben_6_4144,Hlagba-Denou,ben_4_535,,,health facility,
ben_6_4145,Hlacomey,ben_4_432,,,health facility,
ben_6_4146,Hla,ben_4_169,,,health facility,
ben_6_4147,Hiyo,ben_4_247,,,health facility,
ben_6_4148,Hinzounme,ben_4_453,,,health facility,
ben_6_4149,Hinvédo,ben_4_149,,,health facility,
ben_6_4150,Hinkpèmè,ben_4_526,,,health facility,
ben_6_4151,Hlanhonou,ben_4_324,,,health facility,
ben_6_4152,Hindè,ben_4_277,,,health facility,
ben_6_4153,Hinde I,ben_4_393,,,health facility,
ben_6_4154,Hindagao,ben_4_30,,,health facility,
ben_6_4155,Hilacondji,ben_4_94,,,health facility,
ben_6_4156,Hezonho,ben_4_516,,,health facility,
ben_6_4157,Heyi Gbadji,ben_4_124,,,health facility,
ben_6_4158,Hewogbe,ben_4_367,,,health facility,
ben_6_4159,Hevinouyoe,ben_4_8,,,health facility,
ben_6_4160,Hevi,ben_4_15,,,health facility,
ben_6_4161,Hevi,ben_4_129,,,health facility,
ben_6_4162,Hinde Ii,ben_4_393,,,health facility,
ben_6_4163,Hondjingan,ben_4_524,,,health facility,
ben_6_4164,Hlankpa,ben_4_408,,,health facility,
ben_6_4165,Hlassoé,ben_4_272,,,health facility,
ben_6_4166,Hondji Honnou Filla,ben_4_428,,,health facility,
ben_6_4167,Hondji,ben_4_318,,,health facility,
ben_6_4168,Honbete,ben_4_165,,,health facility,
ben_6_4169,Hon,ben_4_535,,,health facility,
ben_6_4170,Holou Loko,ben_4_444,,,health facility,
ben_6_4171,Holli-Gamba-Itchèdoun,ben_4_50,,,health facility,
ben_6_4172,Holli (Ouinhi),ben_4_23,,,health facility,
ben_6_4173,Holli (Nodi),ben_4_83,,,health facility,
ben_6_4174,Hollansatin,ben_4_259,,,health facility,
ben_6_4175,Hlassigoume,ben_4_193,,,health facility,
ben_6_4176,Hoky,ben_4_385,,,health facility,
ben_6_4177,Hohoue,ben_4_124,,,health facility,
ben_6_4178,Hohluime,ben_4_329,,,health facility,
ben_6_4179,Hodja,ben_4_67,,,health facility,
ben_6_4180,Hoco,ben_4_272,,,health facility,
ben_6_4181,Hlouinhin houin,ben_4_58,,,health facility,
ben_6_4182,Hlouazounmey,ben_4_71,,,health facility,
ben_6_4183,Hlonhlonmitonwou,ben_4_410,,,health facility,
ben_6_4184,Hlomgou,ben_4_435,,,health facility,
ben_6_4185,Hlodo,ben_4_2,,,health facility,
ben_6_4186,Hokpame,ben_4_284,,,health facility,
ben_6_4187,Igbo Ekpe,ben_4_451,,,health facility,
ben_6_4188,Igbo Gana,ben_4_343,,,health facility,
ben_6_4189,Igbo Iroko,ben_4_328,,,health facility,
ben_6_4190,Kilibo Ogbo,ben_4_511,,,health facility,
ben_6_4191,Kilibo Gare,ben_4_463,,,health facility,
ben_6_4192,Kilibo Adjougou,ben_4_463,,,health facility,
ben_6_4193,Kilibigoudo,ben_4_320,,,health facility,
ben_6_4194,Kilaborou Peulh,ben_4_326,,,health facility,
ben_6_4195,Kikele,ben_4_267,,,health facility,
ben_6_4196,Kika-Barrage,ben_4_464,,,health facility,
ben_6_4197,Kika,ben_4_464,,,health facility,
ben_6_4198,Kidaroukperou,ben_4_440,,,health facility,
ben_6_4199,Kibia,ben_4_160,,,health facility,
ben_6_4200,Keyambouske,ben_4_413,,,health facility,
ben_6_4201,Kewi,ben_4_54,,,health facility,
ben_6_4202,Kewi,ben_4_108,,,health facility,
ben_6_4203,Kewi,ben_4_108,,,health facility,
ben_6_4204,Ketty,ben_4_451,,,health facility,
ben_6_4205,Ketoukpe,ben_4_254,,,health facility,
ben_6_4206,Ketou-Gbecon,ben_4_254,,,health facility,
ben_6_4207,Ketonou,ben_4_139,,,health facility,
ben_6_4208,Ketessa Agladji,ben_4_253,,,health facility,
ben_6_4209,Kilibo Olata,ben_4_463,,,health facility,
ben_6_4210,Kiliti,ben_4_470,,,health facility,
ben_6_4211,Killir,ben_4_418,,,health facility,
ben_6_4212,Kim Kim,ben_4_246,,,health facility,
ben_6_4213,Kitigbo,ben_4_409,,,health facility,
ben_6_4214,Kirikoube,ben_4_221,,,health facility,
ben_6_4215,Kinzoun,ben_4_90,,,health facility,
ben_6_4216,Kinwo,ben_4_481,,,health facility,
ben_6_4217,Kinwedji,ben_4_2,,,health facility,
ben_6_4218,Kintokome,ben_4_392,,,health facility,
ben_6_4219,Kinto Oudjra,ben_4_143,,,health facility,
ben_6_4220,Kinto Dokpakpa,ben_4_143,,,health facility,
ben_6_4221,Kinto Ague,ben_4_143,,,health facility,
ben_6_4222,Ketere,ben_4_126,,,health facility,
ben_6_4223,Kinsodji,ben_4_23,,,health facility,
ben_6_4224,Kinninkou (Kokabo),ben_4_251,,,health facility,
ben_6_4225,Kingou,ben_4_454,,,health facility,
ben_6_4226,Kingon,ben_4_368,,,health facility,
ben_6_4227,Kingnenouhoue,ben_4_317,,,health facility,
ben_6_4228,Kingbe,ben_4_28,,,health facility,
ben_6_4229,Kindji,ben_4_392,,,health facility,
ben_6_4230,Kindji,ben_4_383,,,health facility,
ben_6_4231,Kindji,ben_4_8,,,health facility,
ben_6_4232,Kindarou,ben_4_225,,,health facility,
ben_6_4233,Kinnou-Kparou,ben_4_135,,,health facility,
ben_6_4234,Kessounnou I,ben_4_467,,,health facility,
ben_6_4235,Kessawe,ben_4_388,,,health facility,
ben_6_4236,Kerou-Wirou,ben_4_333,,,health facility,
ben_6_4237,Kassirou,ben_4_70,,,health facility,
ben_6_4238,Kassehlo,ben_4_44,,,health facility,
ben_6_4239,Kassarou,ben_4_498,,,health facility,
ben_6_4240,Kassakpere,ben_4_48,,,health facility,
ben_6_4241,Kassakou,ben_4_471,,,health facility,
ben_6_4242,Kassagbo,ben_4_363,,,health facility,
ben_6_4243,Kassa,ben_4_348,,,health facility,
ben_6_4244,Karèl,ben_4_489,,,health facility,
ben_6_4245,Karo,ben_4_427,,,health facility,
ben_6_4246,Kassouala,ben_4_92,,,health facility,
ben_6_4247,Karimama II,ben_4_472,,,health facility,
ben_6_4248,Karikou,ben_4_280,,,health facility,
ben_6_4249,Karigui,ben_4_144,,,health facility,
ben_6_4250,Karigourou,ben_4_333,,,health facility,
ben_6_4251,Karhup-Malero,ben_4_63,,,health facility,
ben_6_4252,Karhum-Yaourou,ben_4_63,,,health facility,
ben_6_4253,Karhum-Dora,ben_4_63,,,health facility,
ben_6_4254,Karakou-Dassi,ben_4_49,,,health facility,
ben_6_4255,Kaoute,ben_4_158,,,health facility,
ben_6_4256,Kaobagou Iii,ben_4_474,,,health facility,
ben_6_4257,Karimama I,ben_4_472,,,health facility,
ben_6_4258,Kitikpli,ben_4_287,,,health facility,
ben_6_4259,Kassua-Alla,ben_4_110,,,health facility,
ben_6_4260,Katagon,ben_4_470,,,health facility,
ben_6_4261,Kere,ben_4_468,,,health facility,
ben_6_4262,Kenouhoue,ben_4_275,,,health facility,
ben_6_4263,Kenavo,ben_4_351,,,health facility,
ben_6_4264,Kemondji,ben_4_358,,,health facility,
ben_6_4265,Kemon Odelakoun,ben_4_469,,,health facility,
ben_6_4266,Kemon Ado,ben_4_469,,,health facility,
ben_6_4267,Keletome,ben_4_437,,,health facility,
ben_6_4268,Kekoutitchieke,ben_4_280,,,health facility,
ben_6_4269,Kekontouga,ben_4_483,,,health facility,
ben_6_4270,Katabam,ben_4_63,,,health facility,
ben_6_4271,Keke,ben_4_498,,,health facility,
ben_6_4272,Kedji,ben_4_321,,,health facility,
ben_6_4273,Kedekou,ben_4_510,,,health facility,
ben_6_4274,Ke,ben_4_227,,,health facility,
ben_6_4275,Kaïteme,ben_4_188,,,health facility,
ben_6_4276,Kaïhoue,ben_4_379,,,health facility,
ben_6_4277,Kaya,ben_4_157,,,health facility,
ben_6_4278,Kawado,ben_4_270,,,health facility,
ben_6_4279,Kate-Kliko,ben_4_180,,,health facility,
ben_6_4280,Katangnika,ben_4_420,,,health facility,
ben_6_4281,Kegamonrou,ben_4_515,,,health facility,
ben_6_4282,Kledji Gbedoutin,ben_4_9,,,health facility,
ben_6_4283,Kleme,ben_4_93,,,health facility,
ben_6_4284,Klobo,ben_4_191,,,health facility,
ben_6_4285,Kommon,ben_4_185,,,health facility,
ben_6_4286,Komkoman,ben_4_430,,,health facility,
ben_6_4287,Komiguea,ben_4_37,,,health facility,
ben_6_4288,Kome,ben_4_102,,,health facility,
ben_6_4289,Kome,ben_4_524,,,health facility,
ben_6_4290,Kombon,ben_4_484,,,health facility,
ben_6_4291,Kom'De,ben_4_399,,,health facility,
ben_6_4292,Kolètin ,ben_4_61,,,health facility,
ben_6_4293,Kolokondé-Saoupèhoun,ben_4_402,,,health facility,
ben_6_4294,Kompa,ben_4_421,,,health facility,
ben_6_4295,Kolocondé Zongo,ben_4_402,,,health facility,
ben_6_4296,Kollegou,ben_4_283,,,health facility,
ben_6_4297,Kolgou,ben_4_19,,,health facility,
ben_6_4298,Koldague,ben_4_280,,,health facility,
ben_6_4299,Kokou Condji,ben_4_355,,,health facility,
ben_6_4300,Kokota,ben_4_187,,,health facility,
ben_6_4301,Kokossika,ben_4_170,,,health facility,
ben_6_4302,Kokorokonhoun,ben_4_137,,,health facility,
ben_6_4303,Kokoroko,ben_4_6,,,health facility,
ben_6_4304,Kokorokehoun,ben_4_137,,,health facility,
ben_6_4305,Kolly-Houssa,ben_4_213,,,health facility,
ben_6_4306,Kokoro,ben_4_484,,,health facility,
ben_6_4307,Kompanti,ben_4_421,,,health facility,
ben_6_4308,Konarou,ben_4_498,,,health facility,
ben_6_4309,Korobororou,ben_4_430,,,health facility,
ben_6_4310,Korobororou-Peulh,ben_4_430,,,health facility,
ben_6_4311,Koro,ben_4_469,,,health facility,
ben_6_4312,Korodji,ben_4_54,,,health facility,
ben_6_4313,Korokou,ben_4_10,,,health facility,
ben_6_4314,Koronkore,ben_4_316,,,health facility,
ben_6_4315,Dodji Aga,ben_4_335,,,health facility,
ben_6_4316,Korimbene,ben_4_73,,,health facility,
ben_6_4317,Kori Ginguiri,ben_4_185,,,health facility,
ben_6_4318,Komtcha,ben_4_219,,,health facility,
ben_6_4319,Kori,ben_4_518,,,health facility,
ben_6_4320,Kontoubarou,ben_4_135,,,health facility,
ben_6_4321,Konouhoue,ben_4_284,,,health facility,
ben_6_4322,Konou (Aklamkpa),ben_4_66,,,health facility,
ben_6_4323,Konou,ben_4_326,,,health facility,
ben_6_4324,Konkondji,ben_4_262,,,health facility,
ben_6_4325,Koni,ben_4_48,,,health facility,
ben_6_4326,Kongourou,ben_4_457,,,health facility,
ben_6_4327,Kongou-Peulh,ben_4_49,,,health facility,
ben_6_4328,Kondorakou,ben_4_326,,,health facility,
ben_6_4329,Konéandri,ben_4_244,,,health facility,
ben_6_4330,Kaobagou Ii,ben_4_474,,,health facility,
ben_6_4331,Kokoro,ben_4_287,,,health facility,
ben_6_4332,Kokohoue,ben_4_403,,,health facility,
ben_6_4333,Kodji,ben_4_161,,,health facility,
ben_6_4334,Kodekpeme,ben_4_152,,,health facility,
ben_6_4335,Kode Akpo,ben_4_408,,,health facility,
ben_6_4336,Kode Ague,ben_4_408,,,health facility,
ben_6_4337,Koda,ben_4_239,,,health facility,
ben_6_4338,Kobourou,ben_4_105,,,health facility,
ben_6_4339,Kobogoun,ben_4_454,,,health facility,
ben_6_4340,Kobogoun,ben_4_175,,,health facility,
ben_6_4341,Kobedjo,ben_4_76,,,health facility,
ben_6_4342,Kodji,ben_4_314,,,health facility,
ben_6_4343,Koara-Tedji,ben_4_492,,,health facility,
ben_6_4344,Ko-Koumolou,ben_4_409,,,health facility,
ben_6_4345,Ko-Dogba,ben_4_409,,,health facility,
ben_6_4346,Ko-Ayidjedo,ben_4_409,,,health facility,
ben_6_4347,Ko-Anagodo,ben_4_254,,,health facility,
ben_6_4348,Ko Agonkessa,ben_4_409,,,health facility,
ben_6_4349,Klougo,ben_4_378,,,health facility,
ben_6_4350,Kloubou,ben_4_298,,,health facility,
ben_6_4351,Klossou,ben_4_134,,,health facility,
ben_6_4352,Klogbomey,ben_4_171,,,health facility,
ben_6_4353,Ko-Ogou,ben_4_409,,,health facility,
ben_6_4354,Kokokou,ben_4_257,,,health facility,
ben_6_4355,Kodji Tonèkpo,ben_4_161,,,health facility,
ben_6_4356,Kodonou,ben_4_467,,,health facility,
ben_6_4357,Kokodorou,ben_4_506,,,health facility,
ben_6_4358,Kokobè,ben_4_464,,,health facility,
ben_6_4359,Koko,ben_4_239,,,health facility,
ben_6_4360,Kokire,ben_4_185,,,health facility,
ben_6_4361,Kokiborou,ben_4_405,,,health facility,
ben_6_4362,Kokey B,ben_4_407,,,health facility,
ben_6_4363,Kokey A,ben_4_407,,,health facility,
ben_6_4364,Koka,ben_4_55,,,health facility,
ben_6_4365,Kohougon,ben_4_536,,,health facility,
ben_6_4366,Kodjidaho,ben_4_161,,,health facility,
ben_6_4367,Koha,ben_4_226,,,health facility,
ben_6_4368,Kogbome,ben_4_75,,,health facility,
ben_6_4369,Kogbetohoue,ben_4_524,,,health facility,
ben_6_4370,Koffodoua,ben_4_287,,,health facility,
ben_6_4371,Koffe-Attake,ben_4_468,,,health facility,
ben_6_4372,Koffe Agballa,ben_4_200,,,health facility,
ben_6_4373,Koenta,ben_4_124,,,health facility,
ben_6_4374,Koekoekanme,ben_4_99,,,health facility,
ben_6_4375,Kodowari,ben_4_229,,,health facility,
ben_6_4376,Kodota,ben_4_358,,,health facility,
ben_6_4377,Koguede,ben_4_381,,,health facility,
ben_6_4378,Goussouambou,ben_4_135,,,health facility,
ben_6_4379,Kaobagou I,ben_4_474,,,health facility,
ben_6_4380,Kanvihoue,ben_4_345,,,health facility,
ben_6_4381,Issaba,ben_4_108,,,health facility,
ben_6_4382,Iroukou,ben_4_200,,,health facility,
ben_6_4383,Irede,ben_4_429,,,health facility,
ben_6_4384,Irandigban,ben_4_334,,,health facility,
ben_6_4385,Inanse,ben_4_334,,,health facility,
ben_6_4386,Ina Peulh,ben_4_326,,,health facility,
ben_6_4387,Ina Iii,ben_4_326,,,health facility,
ben_6_4388,Ina Ii,ben_4_326,,,health facility,
ben_6_4389,Ina I,ben_4_326,,,health facility,
ben_6_4390,Imole Ayo,ben_4_138,,,health facility,
ben_6_4391,Imole Ayo,ben_4_138,,,health facility,
ben_6_4392,Imagerie médicale,ben_4_434,,,health facility,
ben_6_4393,Iloule I,ben_4_291,,,health facility,
ben_6_4394,Ilougou,ben_4_76,,,health facility,
ben_6_4395,Iloro-Iguidi,ben_4_76,,,health facility,
ben_6_4396,Illoussa,ben_4_205,,,health facility,
ben_6_4397,Illoulofin (Kpoulou),ben_4_328,,,health facility,
ben_6_4398,Illoulofin,ben_4_451,,,health facility,
ben_6_4399,Illoro Aguidi,ben_4_76,,,health facility,
ben_6_4400,Issaba,ben_4_451,,,health facility,
ben_6_4401,Issale (Koko),ben_4_404,,,health facility,
ben_6_4402,Issale (Ottola),ben_4_125,,,health facility,
ben_6_4403,Issale Eko,ben_4_197,,,health facility,
ben_6_4404,Itako,ben_4_209,,,health facility,
ben_6_4405,Itagui,ben_4_468,,,health facility,
ben_6_4406,Itagbokou,ben_4_197,,,health facility,
ben_6_4407,Itaegbebi,ben_4_137,,,health facility,
ben_6_4408,Itabolarinwa,ben_4_331,,,health facility,
ben_6_4409,Ita Ogou,ben_4_137,,,health facility,
ben_6_4410,Ita Igbo,ben_4_328,,,health facility,
ben_6_4411,Ita Ganhou,ben_4_450,,,health facility,
ben_6_4412,Ita Ayinla,ben_4_76,,,health facility,
ben_6_4413,Illogbo,ben_4_334,,,health facility,
ben_6_4414,Ita Alabe,ben_4_76,,,health facility,
ben_6_4415,Issene,ben_4_492,,,health facility,
ben_6_4416,Isselou,ben_4_343,,,health facility,
ben_6_4417,Issamanga,ben_4_127,,,health facility,
ben_6_4418,Issalou,ben_4_291,,,health facility,
ben_6_4419,Issalinaffini,ben_4_205,,,health facility,
ben_6_4420,Issaleeko,ben_4_197,,,health facility,
ben_6_4421,Issaleaffinii,ben_4_205,,,health facility,
ben_6_4422,Issale-Otoun,ben_4_454,,,health facility,
ben_6_4423,Issale-Ibere,ben_4_22,,,health facility,
ben_6_4424,Ita Akadi,ben_4_450,,,health facility,
ben_6_4425,Illikimou-Kolly,ben_4_343,,,health facility,
ben_6_4426,Illemon,ben_4_339,,,health facility,
ben_6_4427,Illechin,ben_4_343,,,health facility,
ben_6_4428,Igboroko (Oke Owo),ben_4_145,,,health facility,
ben_6_4429,Igboroko (Boni),ben_4_511,,,health facility,
ben_6_4430,Igboossan,ben_4_450,,,health facility,
ben_6_4431,Igbooro,ben_4_331,,,health facility,
ben_6_4432,Igboocho,ben_4_64,,,health facility,
ben_6_4433,Igbomacro,ben_4_267,,,health facility,
ben_6_4434,Igbokofin-Eguelou,ben_4_64,,,health facility,
ben_6_4435,Igboikoko,ben_4_525,,,health facility,
ben_6_4436,Igboiche,ben_4_205,,,health facility,
ben_6_4437,Igboyoko,ben_4_175,,,health facility,
ben_6_4438,Igboeye,ben_4_198,,,health facility,
ben_6_4439,Igboabikou,ben_4_450,,,health facility,
ben_6_4440,Igbo-Okpa,ben_4_445,,,health facility,
ben_6_4441,Igbo-Odje,ben_4_511,,,health facility,
ben_6_4442,Igbo-Iroko,ben_4_331,,,health facility,
ben_6_4443,Igbo-Ede,ben_4_64,,,health facility,
ben_6_4444,Igbo-Assogba,ben_4_339,,,health facility,
ben_6_4445,Igbo-Akporo,ben_4_328,,,health facility,
ben_6_4446,Igbo Oro (Odometa),ben_4_108,,,health facility,
ben_6_4447,Igbo Nla,ben_4_343,,,health facility,
ben_6_4448,Igbodja,ben_4_38,,,health facility,
ben_6_4449,Itakpako,ben_4_340,,,health facility,
ben_6_4450,Igboyoko,ben_4_454,,,health facility,
ben_6_4451,Igoho,ben_4_468,,,health facility,
ben_6_4452,Illara,ben_4_343,,,health facility,
ben_6_4453,Illako Abiala,ben_4_331,,,health facility,
ben_6_4454,Illagbo,ben_4_252,,,health facility,
ben_6_4455,Illadji,ben_4_343,,,health facility,
ben_6_4456,Ilelakoun,ben_4_153,,,health facility,
ben_6_4457,Ilasso-Sahoro,ben_4_541,,,health facility,
ben_6_4458,Ilasso-Nagot,ben_4_541,,,health facility,
ben_6_4459,Ilare,ben_4_252,,,health facility,
ben_6_4460,Ilakoidioro,ben_4_76,,,health facility,
ben_6_4461,Igbéri,ben_4_287,,,health facility,
ben_6_4462,Ilaka- Ozokpodji,ben_4_149,,,health facility,
ben_6_4463,Ikpedjile,ben_4_76,,,health facility,
